customer_id,account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,Churn,
1784,114,547,no,yes,30,206.2,79,35.05,260,91,22.1,291.6,83,13.12,11.4,6,3.08,1,No,
1785,54,547,no,yes,33,112,90,19.04,208,112,17.68,150.3,83,6.76,11.3,4,3.05,2,No,
1786,191,445,no,no,0,162,104,27.54,241.2,120,20.5,210.4,83,9.47,10.9,7,2.94,1,,
1787,127,547,no,no,0,224.3,112,38.13,185.7,103,15.78,159.4,83,7.17,10,1,2.7,2,No,
1788,88,547,no,no,0,131.5,99,22.36,174.8,128,14.86,184.2,83,8.29,7.9,2,2.13,5,Yes,
1789,177,452,yes,no,0,246.7,112,44.28,164.3,79,13.65,199.9,83,8.64,11.3,2,3.05,1,Yes,
1790,60,445,yes,yes,29,279.9,107,43.2,218.8,91,19.34,121.1,83,4.86,,13,3.78,0,Yes,
1791,112,452,no,no,0,120.9,98,19.02,,139,10.69,143.8,83,6.61,14.1,4,3.81,5,Yes,
1792,129,547,no,no,0,349.3,111,54.83,195.1,105,16.33,199,83,8.59,10.4,6,2.81,0,Yes,
1793,117,452,yes,no,0,302.4,116,47.86,272.6,85,23.07,145.2,83,6.89,10,2,2.7,1,Yes,
1794,76,452,yes,no,0,273.3,74,45.46,265.6,119,22.41,170.2,83,7.43,12,7,3.24,1,Yes,
1795,107,452,no,no,0,310.9,68,48.13,196.8,83,15.39,143.1,83,6.66,13.2,5,3.56,1,Yes,
1796,121,452,no,no,0,127.8,123,23.62,188.6,82,18.05,217.8,83,9.4,13.3,10,3.59,0,Yes,
1797,201,452,no,no,0,222.9,103,37.4,289.1,91,24.42,254.3,83,11.31,11.2,4,3.02,1,Yes,
1798,133,445,no,yes,44,185,78,28.58,221.4,117,17.8,225.1,83,10.08,14.1,6,3.81,2,Yes,
1799,47,445,no,yes,28,141.3,94,24.02,168,108,14.28,113.5,84,5.11,7.8,2,2.11,1,No,
1800,58,452,no,no,0,238.9,107,40.61,187.2,88,15.91,181.1,84,8.15,11.8,3,3.19,2,No,
1801,163,547,no,no,0,178.7,56,30.38,215.7,79,18.33,152.7,84,6.87,10.6,2,2.86,4,No,
1802,109,452,yes,no,0,268.4,85,45.63,150.6,131,12.8,297.9,84,13.41,9.7,8,2.62,2,Yes,
1803,83,547,no,no,0,132.4,120,22.51,121.6,101,10.34,197.7,84,8.9,8.6,2,2.32,1,No,
1804,87,452,no,no,0,240,83,40.8,134.1,,11.4,189.1,84,8.51,9.3,2,2.51,0,Yes,
1805,63,445,no,no,0,117.1,118,19.91,249.6,90,21.22,162.2,84,7.3,11.1,4,3,3,No,
1806,64,445,no,no,0,124.1,117,21.1,192.8,108,16.39,162.9,84,7.33,6.4,5,1.73,3,No,
1807,72,452,no,no,0,109.1,97,18.55,115.7,96,9.83,295.8,84,13.31,8.3,6,2.24,0,No,
1808,171,547,no,no,0,189.8,122,32.27,173.7,85,14.76,257.1,84,11.57,10.3,1,2.78,0,No,
1809,46,547,no,no,0,199.2,111,33.86,175.1,83,14.88,210.6,84,9.48,10.2,2,2.75,3,No,
1810,148,547,no,yes,14,93.6,137,15.91,193.8,72,16.47,144.9,84,6.52,17.5,5,4.73,1,No,
1811,134,452,no,no,0,204.7,108,34.8,143.1,105,12.16,165.8,84,7.46,11,4,2.97,6,No,
1812,94,445,no,no,0,157.9,105,26.84,155,101,13.18,189.6,84,8.53,8,5,2.16,4,Yes,
1813,122,452,no,no,0,243.8,98,41.45,83.9,72,7.13,179.8,84,8.09,13.7,8,3.7,2,No,
1814,98,445,no,yes,21,64.6,98,10.98,176.1,86,14.97,244.8,84,11.02,0,0,0,2,No,
1815,137,445,no,no,0,205.9,88,35,209.3,86,17.79,289.9,84,13.05,14.5,4,3.92,2,No,
1816,111,452,no,no,0,255.9,97,43.5,204.1,129,17.35,171.3,84,7.71,12.3,5,3.32,3,No,
1817,158,445,no,no,0,202,126,34.34,163.5,86,13.9,195.4,84,8.79,10.4,6,2.81,1,No,
1818,136,445,yes,no,0,199.6,89,33.93,211.4,96,17.97,72.4,84,3.26,11,4,2.97,3,Yes,
1819,76,452,yes,no,0,273.3,66,46.46,263.6,121,22.41,165.2,84,7.43,12,7,3.24,1,Yes,
1820,80,445,no,yes,31,166.4,92,28.29,238.3,74,20.26,150.7,84,6.78,10.7,4,2.89,4,No,
1821,137,547,no,no,0,206.4,122,35.09,128,102,10.88,194.5,84,8.75,8.8,5,2.38,2,No,
1822,139,547,no,yes,25,96.2,112,16.35,178.9,70,15.21,182.1,84,8.19,12.9,10,3.48,2,No,
1823,147,445,no,no,0,205.3,95,34.9,166.7,128,14.17,240.6,84,10.83,7.8,4,2.11,1,No,
1824,135,547,yes,yes,24,127.7,54,21.71,215,105,18.28,234.3,84,10.54,5.8,4,1.57,2,No,
1825,117,547,yes,no,0,54.2,100,9.21,303.2,84,25.77,171.8,84,7.73,8.6,2,2.32,1,Yes,
1826,125,452,yes,no,0,298.4,78,50.73,270.5,142,22.99,107.3,84,4.83,12.2,2,3.29,0,Yes,
1827,111,547,no,no,0,176.9,128,30.07,102.8,56,8.74,213.7,84,9.62,10.5,2,2.84,4,Yes,
1828,96,452,no,yes,33,183.3,115,31.16,201.4,87,17.12,177.4,84,7.98,10.4,15,2.81,3,No,
1829,81,452,no,no,0,173.2,80,29.44,236.2,94,20.08,240.2,84,10.81,11.8,6,3.19,2,No,
1830,143,452,no,no,0,223.3,99,37.96,167.1,128,14.2,203,84,9.14,4.5,4,1.22,0,Yes,
1831,68,547,no,no,0,143.6,80,24.41,134.3,65,11.42,215.6,84,9.7,15.5,5,4.19,2,No,
1832,77,547,no,yes,24,149.4,74,25.4,123.9,72,10.53,174.3,84,7.84,10.1,6,2.73,1,No,
1833,98,445,no,yes,19,110.5,87,18.79,227.8,97,19.36,243.6,84,10.96,11,4,2.97,1,No,
1834,133,445,no,no,0,221.1,133,37.59,160.2,140,13.62,161.8,84,7.28,8.4,3,2.27,4,No,
1835,52,452,no,no,0,155,110,26.35,133.4,104,11.34,176.1,84,7.92,7,4,1.89,4,Yes,
1836,71,452,no,no,0,278.9,110,47.41,190.2,67,16.17,255.2,84,11.48,11.7,7,3.16,0,Yes,
1837,44,445,no,no,0,204.6,117,34.78,205.2,94,17.44,164.6,84,7.41,10.7,5,2.89,0,No,
1838,122,547,no,yes,28,166,62,28.22,233.9,88,19.88,170.1,84,7.65,7.7,3,2.08,2,No,
1839,109,452,yes,no,0,280.4,84,43.63,147.6,126,13.8,292.9,84,13.41,9.7,8,2.62,2,Yes,
1840,147,445,no,no,0,290,89,47.58,239.8,86,20.7,283.6,84,12.76,6.2,0,1.67,0,Yes,
1841,124,547,yes,no,0,171.8,65,25.83,191.2,117,17.27,173.7,84,7.59,10,1,2.7,3,Yes,
1842,76,547,no,no,0,119.7,82,22.05,190.5,76,15.09,243.9,84,10.3,7.5,4,2.03,5,Yes,
1843,49,452,yes,no,0,231.8,91,41.43,209.9,117,17.76,170.8,84,7.55,15.6,5,4.21,2,Yes,
1844,68,452,no,no,0,179.1,85,29.56,142,81,14.18,194.7,84,8.54,11,9,2.97,5,Yes,
1845,71,452,no,no,0,273.9,105,46.41,196.2,71,15.17,270.2,84,11.48,11.7,6,3.16,0,Yes,
1846,128,445,no,no,0,220.9,128,39.74,298.6,76,24.72,196.5,84,8.62,5.5,6,1.49,1,Yes,
1847,72,452,no,no,0,166.5,102,28.31,261,103,22.19,262.7,85,11.82,13.3,5,3.59,0,No,
1848,179,452,yes,yes,38,220.1,78,37.42,234.3,71,19.92,237.3,85,10.68,10.1,4,2.73,4,No,
1849,5,452,no,no,0,199.2,106,33.86,187.3,12,15.92,214,85,9.63,13.3,3,3.59,3,No,
1850,73,452,no,no,0,175.4,130,29.82,248.1,105,21.09,122.4,85,5.51,12.2,4,3.29,0,No,
1851,74,452,no,no,0,85.7,83,14.57,247.7,67,21.05,142.4,85,6.41,10.1,5,2.73,2,No,
1852,144,452,no,yes,51,2283.9,98,48.26,192,109,16.32,196.3,85,8.83,10,4,2.7,1,No,
1853,119,445,no,yes,24,217.2,94,36.92,138.7,52,11.79,139.3,85,6.27,11.3,4,3.05,0,No,
1854,101,452,no,no,0,253.2,89,43.04,237.9,114,20.22,154.3,85,6.94,9.7,7,2.62,4,No,
1855,63,547,no,no,0,153.5,81,26.1,287.3,115,24.42,230.2,85,10.36,6.5,5,1.76,2,No,
1856,105,547,no,yes,15,88.1,125,14.98,175.9,142,14.95,269.9,85,12.15,9.7,1,2.62,2,No,
1857,68,452,yes,yes,29,195.5,113,33.24,171.6,96,14.59,204,85,9.18,13.5,9,3.65,1,Yes,
1858,186,547,no,no,0,137.8,97,23.43,187.7,118,15.95,146.4,85,6.59,8.7,6,2.35,1,No,
1859,76,452,no,no,0,204,69,34.68,225.1,110,19.13,240.3,85,10.81,9.6,5,2.59,1,No,
1860,123,547,no,yes,32,212.3,77,36.09,251.5,78,21.38,208.7,85,9.39,6.6,2,1.78,3,No,
1861,56,445,no,no,0,221.9,112,37.72,278.2,122,23.65,288.1,85,12.96,7.1,5,1.92,0,Yes,
1862,74,452,no,no,0,124.8,114,21.22,133,121,11.31,160.3,85,7.21,10.6,7,2.86,3,No,
1863,108,445,yes,no,0,115.1,114,19.57,211.3,70,17.96,136.1,85,6.12,13.8,3,3.73,2,Yes,
1864,117,445,no,yes,21,153.2,112,26.04,263.3,110,22.38,135,85,6.08,11.9,7,3.21,1,No,
1865,157,547,no,no,0,185.1,92,31.47,213,85,18.11,196.1,85,8.82,8.5,5,2.3,2,No,
1866,111,452,no,yes,36,96.8,123,16.46,170.6,105,14.5,166,85,7.47,13.4,4,3.62,2,No,
1867,145,547,yes,yes,30,175.3,107,29.8,153.3,116,13.03,233.6,85,10.51,11.1,3,3,1,No,
1868,68,452,no,no,0,94.1,93,16,147.6,80,12.55,213.5,85,9.61,10.1,2,2.73,0,No,
1869,155,445,no,no,0,262.4,55,44.61,194.6,113,16.54,146.5,85,6.59,8.3,6,2.24,2,No,
1870,45,445,no,yes,38,196.8,92,33.46,254.2,108,21.61,261.8,85,11.78,7.7,2,2.08,1,No,
1871,122,547,no,yes,30,230.1,108,39.12,287.6,76,24.45,177.1,85,7.97,6.9,3,1.86,2,No,
1872,166,547,no,no,0,197.9,89,33.64,251,113,21.34,138.3,85,6.22,11.2,2,3.02,2,No,
1873,69,547,yes,yes,33,271.5,98,46.16,253.4,102,21.54,165.4,85,7.44,8.2,2,2.21,1,Yes,
1874,122,452,no,yes,37,163,107,27.71,312.8,118,26.59,200,85,9,11.6,5,3.13,1,No,
1875,91,547,no,no,0,109.8,100,18.67,189.6,104,16.12,206.7,85,9.3,11.1,3,3,1,No,
1876,121,445,no,yes,31,237.1,63,40.31,205.6,117,17.48,196.7,85,8.85,10.1,5,2.73,4,No,
1877,101,445,no,no,0,209.6,107,35.63,228.8,96,19.45,172.4,85,7.76,7.6,2,2.05,3,No,
1878,155,445,no,yes,30,128.5,86,21.85,188.4,91,16.01,254.4,85,11.45,6.8,6,1.84,1,No,
1879,89,452,no,no,0,111.2,101,18.9,122.1,94,10.38,180.8,85,8.14,12.6,2,3.4,3,No,
1880,140,445,no,no,0,112.8,89,19.18,156.7,65,13.32,249.6,85,11.23,16.3,6,4.4,0,No,
1881,176,452,no,no,0,250.9,108,42.65,171.4,100,14.57,148.6,85,6.69,9.6,6,2.59,2,No,
1882,114,547,no,yes,4,141.3,96,24.02,230.4,88,19.58,223.7,85,10.07,9.4,3,2.54,3,No,
1883,85,445,no,no,0,209.8,82,35.67,194.5,94,16.53,200.4,85,9.02,11.3,3,3.05,0,No,
1884,27,445,no,no,0,236.7,110,40.24,231.9,92,19.71,164.7,85,7.41,12.7,6,3.43,1,No,
1885,183,452,no,yes,31,171.2,104,29.1,193.6,74,16.46,196.5,85,8.84,10.2,4,2.75,1,No,
1886,133,445,no,yes,39,239.9,107,40.78,253.8,77,21.57,128.7,85,5.79,6.7,3,1.81,5,No,
1887,93,547,no,yes,32,218.7,117,37.18,115,61,9.78,192.7,85,8.67,9.4,5,2.54,2,No,
1888,143,547,no,no,0,160.4,120,27.27,285.9,104,24.3,182.5,85,8.21,6.9,4,1.86,3,No,
1889,143,547,no,no,0,133.4,107,22.68,223.9,117,19.03,180.4,85,8.12,10.2,13,2.75,1,No,
1890,104,452,no,no,0,225.9,123,38.4,162.8,106,13.84,272.1,85,12.24,10.1,4,2.73,1,No,
1891,25,445,no,no,0,269.9,82,44.03,288.2,70,24.9,155.1,85,7.47,8.4,5,2.27,1,Yes,
1892,137,445,yes,no,0,232.3,107,41.34,165.7,86,16.02,264.4,85,11.85,14.2,4,3.83,0,Yes,
1893,56,445,no,no,0,229.9,112,35.72,277.2,123,23.65,289.1,85,12.96,7.1,4,1.92,0,Yes,
1894,50,445,no,no,0,133.1,125,24.29,156.5,89,13.64,221.9,85,9.31,5.6,8,1.51,5,Yes,
1895,91,445,yes,no,0,151.8,115,25.81,103.6,116,8.81,156.3,86,7.03,12.2,4,3.29,1,No,
1896,89,445,yes,no,0,206.9,134,35.17,167.7,105,14.25,155.7,86,7.01,10.9,4,2.94,0,No,
1897,79,547,no,no,0,157.6,85,26.79,194.1,92,16.5,231.5,86,10.42,9.4,10,2.54,5,Yes,
1898,33,445,no,no,0,159.5,115,27.12,195.4,118,16.61,102.4,86,4.61,7.1,7,1.92,1,No,
1899,156,445,no,no,0,150.5,106,25.59,152.9,112,13,215.9,86,9.72,3.5,3,0.95,1,No,
1900,96,452,no,yes,37,172.7,93,29.36,120.1,116,10.21,216.1,86,9.72,10.3,5,2.78,5,Yes,
1901,80,445,no,no,0,118.1,90,20.08,144.3,-77,12.27,225.1,86,10.13,-8.2,6,2.21,1,No,
1902,106,445,no,yes,32,165.9,126,28.2,216.5,93,18.4,173.1,86,7.79,14.1,8,3.81,4,No,
1903,110,452,no,no,0,242.5,110,41.23,162.3,140,13.8,184.1,86,8.28,7.8,3,2.11,4,No,
1904,117,452,yes,no,0,287.4,118,48.86,259.6,84,22.07,153.2,86,6.89,10,3,2.7,1,Yes,
1905,156,452,no,no,0,174.5,65,29.67,197.4,116,16.78,238.5,86,10.73,10.6,2,2.86,0,No,
1906,74,547,no,yes,27,154.1,122,26.2,195.3,150,16.6,276.7,86,12.45,13.2,2,3.56,4,No,
1907,58,452,no,yes,22,224.1,127,38.1,238.8,85,20.3,174.2,86,7.84,11.5,7,3.11,2,No,
1908,73,445,no,no,0,94.9,121,16.13,253.2,83,21.52,175.1,86,7.88,14.2,2,3.83,2,No,
1909,106,547,no,yes,9,88.5,100,15.05,324.8,109,27.61,79.9,86,3.6,8.2,4,2.21,3,No,
1910,80,445,no,no,0,148.6,106,25.26,210.8,65,17.92,203.7,86,9.17,10,2,2.7,2,No,
1911,90,445,no,no,0,157.9,72,26.84,234,93,19.89,210,86,9.45,12.2,5,3.29,2,No,
1912,120,445,no,no,0,165,100,28.05,317.2,83,26.96,119.2,86,5.36,8.3,8,2.24,1,No,
1913,81,452,no,no,0,153.5,99,26.1,197.6,102,16.8,198.5,86,8.93,6.3,2,1.7,2,No,
1914,109,445,no,no,0,264.7,69,45,305,120,25.93,197.4,86,8.88,9.5,9,2.57,1,Yes,
1915,78,452,no,no,0,191.7,122,32.59,241.4,88,20.52,203.5,86,9.16,9.1,5,2.46,1,No,
1916,64,445,no,yes,27,182.1,91,30.96,169.7,98,14.42,164.7,86,7.41,10.6,5,2.86,2,No,
1917,37,452,no,no,0,206,89,35.02,186,88,15.81,307.1,86,13.82,8.4,11,2.27,0,No,
1918,197,547,no,no,0,154.8,111,26.32,171.5,102,14.58,227.3,86,10.23,10.6,2,2.86,3,No,
1919,93,547,no,yes,21,117.9,131,20.04,164.5,115,13.98,217,86,9.76,9.8,3,2.65,1,No,
1920,25,452,no,no,0,119.3,87,20.28,211.5,101,17.98,268.9,86,12.1,10.5,4,2.84,3,No,
1921,99,452,no,no,0,145.6,102,24.75,230.9,87,19.63,181.5,86,8.17,11.4,7,3.08,1,No,
1922,40,445,no,no,0,242.5,82,41.23,232.9,97,19.8,154,86,6.93,9.6,7,2.59,0,No,
1923,65,445,no,no,0,187.9,116,31.94,157.6,117,13.4,227.3,86,10.23,7.5,6,2.03,1,No,
1924,83,452,no,yes,25,191.3,95,32.52,250.7,136,21.31,249.4,86,11.22,17.6,5,4.75,2,No,
1925,52,547,no,yes,38,169.3,88,28.78,225.9,97,19.2,172,86,7.74,8.2,3,2.21,0,No,
1926,177,445,no,no,0,175.4,99,29.82,155.3,83,13.2,179.4,86,8.07,11.5,3,3.11,1,No,
1927,113,452,no,no,0,159.8,143,27.17,210.1,93,17.86,175.1,86,7.88,13.1,7,3.54,2,No,
1928,119,445,no,no,0,287.1,115,48.81,159.3,99,13.54,216.8,86,9.76,13.9,1,3.75,2,Yes,
1929,145,445,no,yes,43,257.7,97,43.81,162.1,95,13.78,286.9,86,12.91,11.1,4,3,2,No,
1930,49,452,yes,no,0,237.8,92,40.43,208.9,119,17.76,167.8,86,7.55,15.6,6,4.21,2,Yes,
1931,92,445,no,no,0,91.7,90,15.59,193.7,123,16.46,175,86,7.88,9.2,4,2.48,2,No,
1932,70,547,no,no,0,59.5,103,10.12,257.2,106,21.86,208.3,86,9.37,11.1,6,3,0,No,
1933,82,547,yes,no,0,208.8,101,35.5,213.7,87,18.16,175.1,86,7.88,12.4,6,3.35,3,No,
1934,34,452,no,no,0,151,102,25.67,131.4,101,11.17,186.6,86,8.4,9.9,7,2.67,0,No,
1935,59,445,no,no,0,151.8,98,25.81,209.9,92,17.84,266.9,86,12.01,11.9,5,3.21,1,No,
1936,142,452,no,no,0,232.5,74,39.53,181.8,142,15.45,203.1,86,9.14,10.4,6,2.81,4,No,
1937,109,452,no,no,0,184,120,31.28,120.4,119,10.23,153.7,86,6.92,11,3,2.97,0,No,
1938,134,445,no,no,0,208.3,86,35.41,253.6,89,21.56,291,86,13.1,12.6,3,3.4,1,No,
1939,64,547,no,no,0,154,67,26.18,225.8,118,19.19,265.3,86,11.94,3.5,3,0.95,1,No,
1940,101,452,no,no,0,248.6,102,42.26,174.9,93,14.87,207.2,86,9.32,6.1,3,1.65,3,No,
1941,67,547,no,no,0,109.1,134,18.55,142.3,76,12.1,91.2,86,4.1,10.9,5,2.94,2,No,
1942,86,452,no,no,0,136.4,104,23.19,202.5,110,17.21,230.7,86,10.38,11.5,1,3.11,3,No,
1943,94,452,no,yes,28,92.7,107,15.76,127.8,86,10.86,225.6,86,10.15,9.9,4,2.67,3,No,
1944,129,547,no,no,0,143.7,114,24.43,297.8,98,25.31,212.6,86,9.57,11.4,8,3.08,4,No,
1945,109,452,no,no,0,137,128,23.29,217,116,18.45,182.1,86,8.19,10,5,2.7,2,No,
1946,118,452,no,no,0,284.8,146,44.53,308.4,123,26.89,215.6,86,9.39,14.4,10,3.89,5,Yes,
1947,79,547,no,no,0,169.6,81,25.79,180.1,96,16.5,219.5,86,10.42,9.4,11,2.54,5,Yes,
1948,113,452,no,no,0,242.7,52,40.75,293.9,107,24.05,238.4,86,10.73,8.7,4,2.35,2,Yes,
1949,94,445,no,no,0,166.9,102,26.84,142,97,14.18,189.6,86,8.53,8,5,2.16,4,Yes,
1950,79,445,no,no,0,271.7,94,45.49,199.6,47,18.9,271.7,86,11.55,6,3,1.62,3,Yes,
1951,95,445,yes,yes,37,219.2,110,35.43,198.3,96,15.75,203.1,86,9.23,4.1,2,1.11,0,Yes,
1952,163,445,no,no,0,255.7,76,42.11,268.5,111,23.91,172.3,86,7.53,9.6,7,2.59,0,Yes,
1953,16,547,no,no,0,216.6,70,39.03,207.7,111,16.48,153.2,86,7.48,10.8,2,2.92,0,Yes,
1954,177,452,yes,no,0,248.7,118,42.28,172.3,73,14.65,191.9,87,8.64,11.3,2,3.05,1,Yes,
1955,73,452,no,no,0,192.2,86,32.67,168.6,116,14.33,139.8,87,6.29,9.4,6,2.54,1,No,
1956,107,445,no,no,0,86.8,95,14.76,108.1,85,9.19,204.3,87,9.19,13.2,3,3.56,1,No,
1957,79,445,no,no,0,152.2,112,25.87,177.2,132,15.06,96.4,87,4.34,5.3,3,1.43,1,No,
1958,33,445,no,no,0,251.9,81,42.82,194.6,96,16.54,211.2,87,9.5,8.4,3,2.27,2,No,
1959,65,547,no,no,0,158.8,53,27,188.5,132,16.02,189.3,87,8.52,9.8,4,2.65,2,No,
1960,115,547,no,yes,29,222.6,81,37.84,190.3,109,16.18,201.2,87,9.05,11.5,2,3.11,1,No,
1961,87,452,no,no,0,177.2,72,30.12,248.9,105,21.16,200.8,87,9.04,8.6,7,2.32,3,No,
1962,71,452,no,no,0,258.4,132,43.93,126.8,119,10.78,182.4,87,8.21,9.7,8,2.62,4,No,
1963,3,445,no,no,0,139,99,23.63,250.7,108,21.31,286.2,87,12.88,6.1,3,1.65,4,No,
1964,52,445,no,no,0,191.9,108,32.62,269.8,96,22.93,236.8,87,10.66,7.8,5,2.11,3,No,
1965,108,547,no,no,0,293,88,49.81,160.6,101,13.65,143.9,87,6.48,10,6,2.7,2,No,
1966,124,547,no,yes,37,161.2,109,27.4,204.2,79,17.36,231.5,87,10.42,8.9,4,2.4,1,No,
1967,123,452,no,no,0,140,106,23.8,153.7,101,13.06,50.1,87,2.25,12.5,1,3.38,2,No,
1968,65,452,no,yes,34,208.8,119,35.5,142.1,106,12.08,214.6,87,9.66,12.5,4,3.38,4,No,
1969,122,452,no,no,0,168.3,96,28.61,87.6,91,7.45,247.2,87,11.12,8.4,6,2.27,1,No,
1970,58,445,no,no,0,174.4,112,29.65,265.8,122,22.59,182.4,87,8.21,0,0,0,4,No,
1971,132,452,no,yes,25,113.2,96,19.24,269.9,107,22.94,229.1,87,10.31,7.1,7,1.92,2,No,
1972,93,452,no,yes,31,237.2,85,40.32,213.1,100,18.11,192.7,87,8.67,10.7,4,2.89,1,No,
1973,29,547,no,no,0,195.6,71,33.25,126.4,74,10.74,148.6,87,6.69,14.2,4,3.83,1,No,
1974,107,452,no,no,0,294.9,71,50.13,192.8,78,16.39,148.1,87,6.66,13.2,5,3.56,1,Yes,
1975,122,547,no,no,0,144.2,87,24.51,212.2,74,18.04,169.3,87,7.62,9.5,4,2.57,0,No,
1976,132,445,no,no,0,291.2,104,49.5,234.2,132,19.91,191.7,87,8.63,8.9,3,2.4,1,Yes,
1977,80,452,no,no,0,105.8,110,17.99,43.9,88,3.73,189.6,87,8.53,13.1,5,3.54,0,No,
1978,52,452,no,yes,32,130.1,68,22.12,247.2,77,21.01,289.4,87,13.02,13.5,5,3.65,2,No,
1979,55,547,no,no,0,189,100,32.13,118.5,99,10.07,248.1,87,11.16,17.1,6,4.62,0,No,
1980,76,547,no,no,0,129.7,84,22.05,177.5,80,15.09,228.9,87,10.3,7.5,3,2.03,5,Yes,
1981,48,452,no,yes,36,230.9,92,39.25,167.6,121,14.25,270,87,12.15,7.6,4,2.05,3,No,
1982,84,445,no,yes,38,193,106,32.81,153.6,106,13.06,260.4,87,11.72,7.4,5,2,2,No,
1983,73,452,no,no,0,198.3,94,33.71,279.3,101,23.74,146.2,87,6.58,14.8,8,4,3,No,
1984,194,445,no,no,0,48.4,101,8.23,281.1,138,23.89,218.5,87,9.83,18.2,1,4.91,1,No,
1985,189,452,no,yes,38,256.7,98,43.64,150.5,120,12.79,123,87,5.54,11.4,3,3.08,3,No,
1986,90,452,no,no,0,167.5,96,28.48,139.1,104,11.82,138.4,87,6.23,13,1,3.51,1,No,
1987,147,445,yes,no,0,183.8,113,31.25,164.7,110,14,111,87,5,10.1,4,2.73,1,No,
1988,47,452,no,yes,37,163.5,77,27.8,203.1,102,17.26,232,87,10.44,7.8,4,2.11,2,No,
1989,147,547,no,yes,33,251.5,107,42.76,234.1,110,19.9,213.4,87,9.6,10.4,6,2.81,3,No,
1990,21,452,no,no,0,244.7,81,41.6,168,117,14.28,281.5,87,12.67,6.6,1,1.78,1,No,
1991,149,445,no,no,0,196.3,108,33.37,136.8,96,11.63,154.7,87,6.96,7.7,3,2.08,2,No,
1992,69,452,no,no,0,227,122,38.59,258.7,111,21.99,169.7,87,7.64,8.9,1,2.4,2,No,
1993,96,452,no,no,0,260.4,115,44.27,146,46,12.41,269.5,87,12.13,11.5,4,3.11,5,No,
1994,104,452,no,no,0,113.6,87,19.31,158.6,98,13.48,187.7,87,8.45,10.5,6,2.84,2,No,
1995,117,452,no,yes,17,221.3,82,37.62,167.6,100,14.25,262.7,87,11.82,4.4,4,1.19,0,No,
1996,27,547,no,no,0,232.1,81,39.46,210.8,101,17.92,165.4,87,7.44,15,6,4.05,5,No,
1997,121,445,no,no,0,170.4,108,28.97,350.5,68,29.79,297,87,13.37,11.2,3,3.02,0,Yes,
1998,180,452,no,no,0,143.3,134,24.36,180.5,113,15.34,184.2,87,8.29,10.1,4,2.73,1,No,
1999,95,445,no,no,0,160,133,27.2,215.3,98,18.3,188.9,87,8.5,9.1,4,2.46,0,No,
2000,112,452,no,yes,31,225.2,89,38.28,256.8,117,21.83,249.7,87,11.24,11.5,1,3.11,4,No,
2001,116,452,no,no,0,63.7,101,10.83,195.8,95,16.64,210.1,87,9.45,10,6,2.7,1,No,
2002,126,452,no,no,0,190.9,143,32.45,149.7,72,12.72,191.4,87,8.61,13,3,3.51,1,No,
2003,36,452,no,yes,16,149.4,111,25.4,131.8,113,11.2,132.7,87,5.97,6.7,2,1.81,0,No,
2004,68,452,no,no,0,162.1,86,27.56,155,86,13.18,189.7,87,8.54,11,9,2.97,5,Yes,
2005,133,445,no,yes,,174,80,29.58,209.4,113,17.8,224.1,87,10.08,14.1,7,3.81,2,Yes,
2006,11,445,no,yes,24,131.5,98,22.36,230.2,111,19.57,283.7,87,12.77,10,3,2.7,2,No,
2007,138,452,no,no,0,251,119,42.67,91.2,96,7.75,142.2,87,6.4,13.8,3,3.73,3,No,
2008,121,547,no,yes,28,110,94,18.7,141.5,76,12.03,237.3,87,10.68,6.4,3,1.73,2,No,
2009,113,547,no,no,0,207.2,113,35.22,256,80,21.76,211,87,9.49,9.9,1,2.67,1,No,
2010,51,445,no,no,0,169.3,111,28.78,139.5,69,11.86,19700,87,8.87,12,3,3.24,0,No,
2011,120,445,yes,no,0,188,123,35.34,181.3,80,16.67,182,87,7.92,7.4,2,2,2,Yes,
2012,87,452,no,no,0,253,82,41.8,145.1,112,11.4,204.1,87,8.51,9.3,3,2.51,0,Yes,
2013,51,452,yes,no,0,162.6,103,26.11,224.9,91,18.8,221.2,87,9.64,14.1,3,3.81,0,Yes,
2014,44,547,no,no,0,290.1,114,47.98,245,87,21.93,183.4,87,8.66,10.2,5,2.75,3,Yes,
2015,119,452,no,no,0,157.1,112,25.05,237.3,113,19.66,157.2,87,6.44,8.8,4,2.38,5,Yes,
2016,111,547,no,no,0,128.1,82,19.93,211.9,80,19.18,175.9,87,8.32,12,2,3.24,5,Yes,
2017,74,445,no,no,0,283.1,109,48.68,215.3,100,18.11,218.7,87,9.66,9.7,3,2.62,2,Yes,
2018,69,547,yes,yes,33,265.5,101,44.16,264.4,100,22.54,177.4,87,7.44,8.2,3,2.21,1,Yes,
2019,119,445,no,no,0,287.1,118,50.81,165.3,99,12.54,218.8,87,9.76,13.9,0,3.75,2,Yes,
2020,88,547,no,no,0,144.5,92,21.36,164.8,134,14.86,195.2,87,8.29,7.9,3,2.13,5,Yes,
2021,85,452,no,no,0,96.7,97,16.44,193.8,95,16.47,171.7,88,7.73,9.7,3,2.62,2,No,
2022,63,452,no,no,0,58.9,125,10.01,169.6,59,14.42,211.4,88,9.51,9.4,3,2.54,1,No,
